"","V1","V2","V3","V4","V5","V6"
"1",9.76262567113034,691.84078869671,586.85101545747,-3.00854273284566,12.1953825742961,1.15378016204079
"2",63.3255161452503,680.606037199301,578.539013341865,-2.1751343740731,11.8156361290541,0.987087350550989
"3",65.5720453716003,689.422671375051,585.729884651255,-1.98445765303019,11.9624406618019,0.985138789880349
"4",55.1269788285897,690.372063387836,586.13253759792,-2.02556000336301,11.9796064263066,1.10027834534889
"5",53.5887583518338,686.601104633837,582.381875470096,-2.02102143865866,11.9358043387511,0.97708439893354
"6",53.4468921337923,675.401696598604,571.811592110403,-2.26845732905338,11.7286929084213,0.963327334089495
"7",45.2449407836177,681.884962424433,578.171025822698,-2.31247571674592,11.7841974400853,0.970490931025428
"8",50.6798732113487,692.55765249042,588.74677103064,-2.23285878757572,12.034241695655,1.10701046679683
"9",36.1235753127573,688.511758846207,584.267241831681,-2.22369282959062,11.9552557400273,0.98577786734704
"10",59.4033246743185,673.625467095812,571.488025943167,-2.05154336728124,11.6769823289979,1.04046879652827
"11",46.373820360379,673.118761349319,570.780299883714,-2.25937116574141,11.6676888261139,1.04168005452574
"12",59.22624748692,674.23913610235,572.318787195236,-2.10034718871806,11.6745604907476,1.04569535653808
"13",59.580401861717,682.538749574683,579.077188880779,-2.00273954584442,11.8611672039721,0.972110287629111
"14",52.0633826725705,674.098165515795,572.022088579105,-2.25065805831455,11.7107434046124,1.03760580683455
"15",40.6842580481875,682.031994542769,578.285416107122,-2.26808427316827,11.8075155602965,0.982433286624671
"16",50.589386767186,680.123321360185,576.760576266183,-2.21633735385835,11.8280613412875,1.13014104266591
