"","V1","V2","V3","V4","V5","V6"
"1",82.0056229850609,681.596876003955,580.781148683549,-2.01344506919774,11.8178209602531,1.22327475729827
"2",56.4553543552325,694.701931578453,592.269022987957,-2.02488332290821,12.1067783363369,1.02400174717229
"3",57.950607735523,688.528667160973,586.977694905739,-2.03466597427145,11.9444848886537,1.01439148890806
"4",76.604573180554,689.286561199925,587.104338614732,-1.52448100675364,12.1154052028692,1.14085012929691
"5",68.4254539282841,686.960384427628,585.987248643045,-1.7516198768829,11.9669076889007,1.00304252893787
"6",51.6594785022537,688.653175444416,586.640757720903,-2.08001275743875,11.9122853724774,0.994395114914081
"7",60.6291561987935,685.458374405733,584.530732361556,-1.97443852666417,11.9297122694894,1.01046761891094
"8",78.9836436707098,690.385919612366,588.088502530872,-1.60123558700695,12.0288998567864,1.13821199449543
"9",61.638057435731,683.14937537178,582.687109689428,-1.90829503353407,11.8811630082008,1.00379649615999
"10",64.8589972998984,679.588359876021,579.065406711762,-1.83391254520405,11.8148403119272,1.07825942647213
"11",63.227583951872,678.399846622005,578.005055062021,-1.89099547616098,11.7570241708894,1.07651724847484
"12",66.5299637678932,682.432742698712,581.252640631093,-1.77468216483093,11.9004424802221,1.08705088647612
"13",65.3215610864817,681.055790608822,579.927393237256,-1.84062417222285,11.8077609399759,1.07280242078172
"14",63.1880308319036,684.593634202578,583.820903814881,-1.89314292557717,11.883520259508,1.00407010315478
"15",61.1336068172622,682.321588410497,581.997127518188,-1.94136678009912,11.8731266564849,1.01295315249521
"16",75.7821789577336,683.900035008152,582.961301800951,-1.6790088882446,11.8444573725425,1.17827188683957
