"","V1","V2","V3","V4","V5","V6"
"1",-0.362445468343265,891.215478177594,767.964943847277,-4.45618506841761,15.8932621979022,1.57372542804183
"2",2.55337415135147,905.255404291362,773.34603604506,-3.4789812769126,16.1671454544289,1.346119497011
"3",-0.055016049428312,919.965864014928,791.018537827067,-2.55709789991761,18.2309224733442,1.35239304968259
"4",13.9613555409533,904.824826542169,779.928148375063,-1.83622271207562,17.7511191814279,1.47151233833971
"5",8.37781123947961,918.46513119797,790.650241933833,-2.36502643190743,18.1353718626429,1.32768727549972
"6",-4.75237402034535,897.314423078401,774.19530035983,-4.56135836865612,16.1306119007102,1.30845173374446
"7",-7.54360100855085,877.188581373391,756.755046308593,-4.65970204381651,16.0176914062048,1.35335593177245
"8",1.42792337194968,895.840388956464,772.060511284887,-4.08338120641048,16.2521872117997,1.46431778703852
"9",-4.82013040457229,893.815373918811,773.7723032852,-4.63148200754554,16.2302954301584,1.34806503703948
"10",6.209381220589,855.586619501463,736.312847094193,-2.55933208020331,16.5013996874155,1.34983967726535
"11",-3.92204551537971,845.440910156729,730.802836183464,-4.48398090660716,15.3822409127632,1.37303582541562
"12",8.25736484615236,857.211215490844,736.605901283468,-2.65760199449411,16.0729505309164,1.35928827654865
"13",4.16139759502565,904.279507584744,778.675170658999,-2.46106216591252,17.9632549389207,1.32694897093478
"14",-1.66222532419784,856.483139206621,738.567925910495,-4.3223697875333,15.482675986361,1.35836394629609
"15",-6.18186570656157,870.895891517121,752.654950314851,-4.64559202568103,15.8940213152469,1.35086242272392
"16",1.47759580752131,864.899650584248,745.89363331601,-4.00094891820495,15.2980200373554,1.47485513742782
