"","V1","V2","V3","V4","V5","V6"
"1",130.541994152375,512.230950641174,425.616136123651,-0.0702581252471479,9.91431759780915,3.85853877657494
"2",102.762031065365,441.137249992314,364.354511833539,0.478720865704592,8.70462431089012,2.27499278483754
"3",92.0321634133748,432.017836834326,361.209274168526,0.577898272314019,8.71442718171423,2.21389957923755
"4",102.349573982886,458.777808060979,379.859078000748,0.283772995623998,8.8255210882288,2.92718522760398
"5",66.4900176518996,428.770215640781,360.180810659848,-0.14712317566677,8.71887643271102,2.16980665722301
"6",95.6192642868201,452.327964172823,371.338120235593,0.571830238909247,8.88538347972884,2.31361459104757
"7",108.415864076173,441.314979324959,364.145126095473,0.390709115279023,8.5495366175075,2.61284176652382
"8",154.325080914159,476.62804464532,394.158677321316,0.94372699296939,8.94391676318734,2.88588327132929
"9",88.8014381117749,442.02130138691,364.44067154904,0.249037841763372,8.77979685380199,2.2738170022821
"10",90.9084465283812,420.010852498689,350.714645398437,0.29831723949396,8.26004080953877,2.40208326341467
"11",111.790411847232,437.747923034961,362.398033311888,0.538826047230258,8.49925492720678,2.5564764186793
"12",102.555802524125,429.751798738807,355.516667020124,0.381246930664294,8.31641394052155,2.49809861443288
"13",79.2610905326372,425.54123691573,357.066297625409,0.215387548323625,8.59640112124588,2.15948993728136
"14",124.972172600489,450.570119848028,373.408430933998,0.757778615939318,8.65990984265214,2.53286511786786
"15",98.6086510939738,435.579327042974,358.968379835244,0.319873478521198,8.52851680072598,2.46460000571546
"16",127.831987409147,448.847715071417,370.394185099447,0.603499631340237,8.62554965578904,3.10128269578005
