"","V1","V2","V3","V4","V5","V6"
"1",216.284637141753,1056.43520045889,923.917192133305,-1.9485431190161,18.063561069313,3.44364722716086
"2",371.18539803,1046.55941118954,911.794373305561,-0.109282527333327,17.6814928874608,2.73080753469976
"3",321.343594991372,1028.64915093016,897.829086367305,-1.2041912598226,17.4266475167231,2.7150827667651
"4",300.019683486193,1028.81233176649,897.00423646479,-1.19403130842453,17.3879935821004,3.00564494371969
"5",346.765800878687,1014.12574302318,884.901240451813,-0.625216853513897,16.8421274715768,2.65713206851604
"6",265.24100163899,1009.13421835802,880.086673559926,-1.69453962515981,17.1279698688862,2.60092310799054
"7",304.087042305897,1006.55550264946,878.325232036544,-1.13754999012069,16.8310742540955,2.72380074370603
"8",290.373218283507,1029.92513521517,898.460667292776,-1.55387322797283,17.5970152099886,2.98727386683369
"9",309.860363988579,1003.95316034023,876.133901081188,-0.993702777251504,16.7086346985014,2.72050992973516
"10",334.828619346563,997.274565208959,867.846884240873,-0.783180487273591,16.801001681777,2.85994704571637
"11",292.390406554243,984.32822931473,857.192591835859,-1.34491640512621,16.6258150901657,2.85418131615944
"12",335.602540758097,1010.87450248391,879.464494350269,-0.651656917878931,17.0990217313824,2.88494549955155
"13",334.05469793503,1009.99784684088,880.679888338397,-0.914704056668251,16.9520882478712,2.69292153816497
"14",277.807109961249,994.145885960875,865.690606949867,-1.62420642656632,16.9661224916167,2.83529822701942
"15",306.973703147238,998.458605344582,870.821762318259,-1.0656263836861,16.6737599966415,2.72882611798702
"16",295.124734208997,998.156170877626,868.918207064998,-1.33538048513322,16.7952376540537,3.13681326343298
