"","V1","V2","V3","V4","V5","V6"
"1",29.5295975184176,222.277941996035,190.037849277759,-2.40153766495068,5.62849935204236,3.31706198538535
"2",32.2105993869263,218.64128259874,186.491277998387,-1.5691479314512,4.8470751007001,2.68395893502901
"3",27.103807159046,222.141926702759,189.453771780687,-1.94262243706774,5.16993012515061,2.8282236680674
"4",30.1294140960849,221.929665868582,189.767698224525,-2.21168444858913,5.52320735923358,3.12302683008915
"5",31.0576342438277,219.869640048618,187.714982711739,-1.67785254681037,4.98537957769339,2.71374101233176
"6",30.4687245536005,218.866091273666,186.69491355238,-1.88666511252135,5.12994539819408,2.75391484661459
"7",27.27597076001,222.760732879286,190.475367282827,-2.42380788437101,5.63505193684189,2.98980838743519
"8",29.3145121037875,222.298873425964,190.034926341211,-2.29996317089947,5.5921652914819,3.09140513879743
"9",27.0321910274701,223.038818411158,190.641803992218,-2.29868139584322,5.56168940932096,2.86196984467435
"10",30.1253637214712,220.224455666959,188.006958040901,-1.85032684097961,5.12354908022767,3.04422688461567
"11",28.522849611217,221.442879119964,189.209589854355,-2.22727939090876,5.47422260108309,3.11474389655491
"12",31.1700067415056,219.840120599366,187.770074839988,-1.89041619002017,5.17755369191243,2.99877345283944
"13",29.891618328694,220.248274167433,188.125278091363,-2.09331414171041,5.35539953802463,3.01486196903229
"14",29.0807207014368,220.862293940477,188.482498699344,-1.81023749193905,5.07527820894172,2.80805746717869
"15",27.15408089374,222.840684531559,190.462867368361,-2.36124464010712,5.59729256261161,2.99521137324323
"16",28.5060630948431,221.75431078477,189.526155914902,-2.21792444559734,5.45382929787612,3.2216168738491
