"","V1","V2","V3","V4","V5","V6"
"1",-191.89261403227,388.394057756765,317.35725899437,-14.8347920989471,28.0666220919597,1.79507375171102
"2",228.199657308371,749.39947114833,624.221796998913,-7.90510677276209,27.1422637118656,2.11263683594475
"3",-193.860762688262,414.406586012165,335.270399461857,-11.9137504779008,27.3199051814562,1.80990759782789
"4",-10.3268130149157,576.709305703999,478.765027622019,-10.5037690895586,28.4896034472755,1.93048299767217
"5",-189.624206481116,407.134397132143,329.589864597946,-11.8121635879383,27.9307017611211,1.94137205439767
"6",-205.985757557685,422.930668430594,344.25835549216,-12.7071413262861,28.7929189534676,1.94225299766934
"7",-201.692707217645,422.327136948774,342.7892240448,-12.4733614379608,28.6097821457778,1.97402551329369
"8",163.993512772469,689.313926676421,581.639045103813,-6.68938718546964,27.4814615322263,2.12247003728922
"9",-196.923319367398,411.833511958842,336.743673199175,-12.8113892183872,28.1720087941981,1.91829187821913
"10",-41.4030312189807,457.140953898648,378.369482906895,-10.53369748204,27.20911979673,1.84952551968194
"11",-110.152067842565,448.364983822101,371.599954810569,-11.1703197920259,27.8025123013498,1.91734827403879
"12",108.936422146728,598.193722699934,499.560614654398,-9.20443793116036,27.4026024903508,1.94718155340275
"13",-191.742484584689,409.814223758372,331.83890247409,-11.8629570329196,27.5183144155077,1.83662728365895
"14",-20.9961223926082,522.675262351221,436.594446609771,-9.69826425587785,27.7271539670699,1.96107892113252
"15",-199.308013292522,416.680936096056,339.498727385812,-12.642375328174,28.3039005868211,1.93489961852729
"16",240.146128027034,773.572841438714,645.606012711645,-10.9963482533909,29.0106949431131,2.01223353051173
